Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-11-21T05:55:59.806Z","Included","claude-4.5-sonnet","Yes","1306","5","43266","529","45106","0.03"
"2025-11-21T05:55:54.852Z","Included","claude-4.5-sonnet","Yes","829","7","42437","1244","44517","0.04"
"2025-11-21T05:55:53.899Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:55:50.776Z","Included","claude-4.5-sonnet","Yes","4586","7","37851","257","42701","0.04"
"2025-11-21T05:55:07.544Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:55:03.708Z","Included","claude-4.5-sonnet","Yes","5722","6","32129","4259","42116","0.11"
"2025-11-21T05:55:00.340Z","Included","claude-4.5-sonnet","Yes","2434","8","29695","90","32227","0.02"
"2025-11-21T05:54:56.938Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:54:53.211Z","Included","claude-4.5-sonnet","Yes","4658","8","25037","410","30113","0.04"
"2025-11-21T05:54:52.875Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:54:48.996Z","Included","claude-4.5-sonnet","Yes","1681","8","23356","128","25173","0.02"
"2025-11-21T05:54:48.532Z","Errored, No Charge","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:54:48.155Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:54:42.025Z","Included","claude-4.5-sonnet","Yes","12687","8","10669","202","23566","0.06"
"2025-11-21T05:54:41.473Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:54:40.887Z","Included","claude-4.5-sonnet","Yes","0","0","0","0","0","0.00"
"2025-11-21T05:54:38.435Z","Included","claude-4.5-sonnet","Yes","483","134","10669","249","11535","0.01"
"2025-11-21T03:44:16.341Z","Errored, No Charge","gemini-3-pro-preview","Yes","0","0","0","0","0","0.00"
"2025-11-21T03:44:12.225Z","Included","gemini-3-pro-preview","Yes","0","3159","19418","69","22646","0.01"
"2025-11-21T03:44:07.654Z","Included","gemini-3-pro-preview","Yes","0","2641","19328","44","22013","0.01"
"2025-11-21T03:43:57.757Z","Included","gemini-3-pro-preview","Yes","0","4433","16298","44","20775","0.02"
"2025-11-21T03:43:31.185Z","Included","gemini-3-pro-preview","Yes","0","5930","14393","46","20369","0.02"
"2025-11-21T03:42:46.398Z","Errored, No Charge","gemini-3-pro-preview","Yes","0","0","0","0","0","0.00"
"2025-11-21T03:42:42.729Z","Included","gemini-3-pro-preview","Yes","0","1668","18009","64","19741","0.01"
"2025-11-21T03:42:19.171Z","Included","gemini-3-pro-preview","Yes","0","3272","16199","154","19625","0.01"
"2025-11-21T03:42:13.486Z","Included","gemini-3-pro-preview","Yes","0","2823","16285","46","19154","0.01"
"2025-11-21T03:42:10.375Z","Included","gemini-3-pro-preview","Yes","0","3735","12650","14","16399","0.01"
"2025-11-21T03:41:44.773Z","Included","gemini-3-pro-preview","Yes","0","2196","14150","12","16358","0.01"
"2025-11-21T03:40:19.456Z","Errored, No Charge","gemini-3-pro-preview","Yes","0","0","0","0","0","0.00"
"2025-11-21T03:40:05.272Z","Included","gemini-3-pro-preview","Yes","0","2387","13541","119","16047","0.01"
"2025-11-21T03:39:54.084Z","Included","gemini-3-pro-preview","Yes","0","8241","7037","41","15319","0.02"
"2025-11-21T03:35:26.751Z","Errored, No Charge","gemini-3-pro-preview","Yes","0","0","0","0","0","0.00"
"2025-11-21T03:35:22.874Z","Included","gemini-3-pro-preview","Yes","0","1301","13011","65","14377","0.01"
"2025-11-21T03:35:21.276Z","Included","gemini-3-pro-preview","Yes","0","0","0","0","0","0.00"
"2025-11-21T03:34:42.200Z","Included","gemini-3-pro-preview","Yes","0","3630","9711","808","14149","0.02"
"2025-11-21T03:34:34.904Z","Included","gemini-3-pro-preview","Yes","0","3138","9888","39","13065","0.01"
"2025-11-21T03:34:26.512Z","Included","gemini-3-pro-preview","Yes","0","6109","6815","44","12968","0.02"
"2025-11-21T03:34:26.475Z","Included","gemini-3-pro-preview","Yes","0","0","0","0","0","0.00"
"2025-11-21T03:34:20.802Z","Included","gemini-3-pro-preview","Yes","0","1003","6181","31","7215","0.004"
"2025-11-21T03:32:51.416Z","Errored, No Charge","gpt-5.1-codex","Yes","0","0","0","0","0","0.00"
"2025-11-21T03:32:37.126Z","Included","gpt-5.1-codex","Yes","0","19380","6016","1106","26502","0.04"
"2025-11-21T03:30:43.013Z","Errored, No Charge","gpt-5.1-codex","Yes","0","0","0","0","0","0.00"
"2025-11-21T03:26:33.136Z","Included","gpt-5.1-codex","Yes","0","324","26368","529","27221","0.01"
"2025-11-21T03:26:26.578Z","Included","gpt-5.1-codex","Yes","0","910","25216","420","26546","0.01"
"2025-11-21T03:26:16.017Z","Included","gpt-5.1-codex","Yes","0","19350","6016","618","25984","0.04"
"2025-11-21T03:26:11.986Z","Included","gpt-5.1-codex","Yes","0","259","15360","81","15700","0.004"
"2025-11-21T03:26:08.664Z","Included","gpt-5.1-codex","Yes","0","295","15104","77","15476","0.004"
"2025-11-21T03:26:04.372Z","Included","gpt-5.1-codex","Yes","0","273","14848","95","15216","0.004"
"2025-11-21T03:26:01.473Z","Included","gpt-5.1-codex","Yes","0","254","14592","115","14961","0.004"
"2025-11-21T03:25:55.206Z","Included","gpt-5.1-codex","Yes","0","1282","13312","90","14684","0.005"
"2025-11-21T03:25:52.278Z","Included","gpt-5.1-codex","Yes","0","2277","11904","46","14227","0.01"
"2025-11-21T03:25:33.839Z","Included","gpt-5.1-codex","Yes","0","5030","8448","544","14022","0.02"
"2025-11-21T03:25:31.109Z","Included","gpt-5.1-codex","Yes","0","5906","6016","34","11956","0.01"
"2025-11-21T03:25:26.721Z","Included","gpt-5.1-codex","Yes","0","3567","5888","98","9553","0.01"
"2025-11-21T03:25:21.165Z","Included","gpt-5.1-codex","Yes","0","1153","7424","25","8602","0.003"
"2025-11-21T03:25:19.081Z","Included","gpt-5.1-codex","Yes","0","321","7168","40","7529","0.002"
"2025-11-21T03:25:16.272Z","Included","gpt-5.1-codex","Yes","0","208","6912","37","7157","0.002"
"2025-11-21T03:25:13.639Z","Included","gpt-5.1-codex","Yes","0","307","6656","36","6999","0.002"
"2025-11-21T03:25:08.888Z","Included","gpt-5.1-codex","Yes","0","699","6016","51","6766","0.003"
"2025-11-21T03:25:05.882Z","Included","gpt-5.1-codex","Yes","0","571","5888","203","6662","0.004"
"2025-11-20T03:58:42.824Z","Included","auto","No","53058","0","1084928","6448","1144434","0.38"
"2025-11-20T03:39:23.765Z","Included","auto","No","32504","0","426752","5353","464609","0.18"
"2025-11-20T03:24:19.792Z","Included","auto","No","14114","0","132608","5030","151752","0.08"
"2025-11-17T01:38:57.992Z","Included","gpt-5.1-codex-mini","No","0","427","6016","22","6465","0.000"
"2025-11-14T13:03:38.639Z","Included","gpt-5.1-codex-mini","No","0","1025","6826","45","7896","0.001"
"2025-11-14T03:21:56.493Z","Included","gpt-5.1-codex-mini","No","0","2299","7503","42","9844","0.001"
"2025-11-14T03:10:17.971Z","Included","gpt-5.1-codex-mini","No","0","2217","14175","418","16810","0.005"
"2025-11-14T03:09:35.468Z","Included","gpt-5.1-codex-mini","No","0","1616","7506","178","9300","0.001"
"2025-11-14T02:32:20.689Z","Included","gpt-5.1-codex-mini","No","0","2064","7505","43","9612","0.001"
"2025-11-14T02:28:13.677Z","Included","gpt-5.1-codex-mini","No","0","1860","7504","98","9462","0.001"
"2025-11-14T02:22:27.580Z","Included","claude-4.5-haiku-thinking","No","793","847","11744","190","13574","0.003"
"2025-11-14T01:50:47.213Z","Included","claude-4.5-haiku-thinking","No","205","826","12261","150","13442","0.002"
"2025-11-14T01:50:12.801Z","Included","claude-4.5-haiku-thinking","No","22","856","12263","429","13570","0.003"
"2025-11-14T01:49:21.199Z","Included","claude-4.5-haiku-thinking","No","684","1043","11836","688","14251","0.01"
"2025-11-13T15:33:04.211Z","Included","claude-4.5-haiku-thinking","No","521","841","11749","234","13345","0.003"
"2025-11-13T15:27:18.740Z","Included","claude-4.5-haiku-thinking","No","521","866","11271","407","13065","0.004"
"2025-11-13T14:58:17.432Z","Included","claude-4.5-haiku-thinking","No","977","823","11727","146","13673","0.003"
"2025-11-13T14:50:06.600Z","Included","claude-4.5-haiku-thinking","No","811","870","11751","307","13739","0.004"
"2025-11-13T14:49:46.218Z","Included","gpt-5-codex","No","0","1407","8149","118","9674","0.003"
"2025-11-13T11:03:10.804Z","Included","claude-4.5-haiku-thinking","No","755","809","11728","152","13444","0.003"
"2025-11-13T10:49:50.270Z","Included","claude-4.5-haiku-thinking","No","521","873","11766","302","13462","0.003"
"2025-11-13T10:41:54.343Z","Included","claude-4.5-haiku-thinking","No","1623","843","11737","230","14433","0.004"
"2025-11-13T10:21:26.199Z","Included","claude-4.5-haiku-thinking","No","1477","550","11760","335","14122","0.005"
"2025-11-13T09:58:40.822Z","Included","gpt-5-codex","No","0","17305","89360","2729","109394","0.06"
"2025-11-13T09:57:42.376Z","Included","claude-4.5-haiku-thinking","No","705","847","12071","305","13928","0.004"
"2025-11-13T09:19:52.443Z","Included","claude-4.5-haiku-thinking","No","521","852","11753","284","13410","0.003"
"2025-11-13T08:38:10.819Z","Included","claude-4.5-haiku-thinking","No","13918","1588","67642","2257","85405","0.04"
"2025-11-12T13:03:58.356Z","Included","claude-4.5-sonnet","No","34598","227","10435","2561","47821","0.17"
"2025-11-12T12:49:22.528Z","Included","claude-4.5-sonnet","No","33904","90","56069","5444","95507","0.23"
